model_key,sheet,excel_row_before_delete,rule_id,source_id,rule_type,target_id,generation_action,normalization_status,runtime_action,skip_reason,action,raw_row_json
grand_sport,grandSport_rule_mapping,156,gs_rule_opt_55a_001_excludes_opt_dpt_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dpt_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DPT non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dpt_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dpt_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,157,gs_rule_opt_55a_001_excludes_opt_dsy_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dsy_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DSY non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dsy_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dsy_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,158,gs_rule_opt_55a_001_excludes_opt_dsz_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dsz_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DSZ non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dsz_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dsz_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,159,gs_rule_opt_55a_001_excludes_opt_dt0_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dt0_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DT0 non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dt0_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dt0_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,160,gs_rule_opt_55a_001_excludes_opt_dth_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dth_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DTH non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dth_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dth_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,161,gs_rule_opt_55a_001_excludes_opt_dub_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dub_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DUB non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dub_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dub_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,162,gs_rule_opt_55a_001_excludes_opt_due_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_due_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DUE non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_due_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_due_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,163,gs_rule_opt_55a_001_excludes_opt_duk_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_duk_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DUK non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_duk_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_duk_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,164,gs_rule_opt_55a_001_excludes_opt_duw_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_duw_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DUW non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_duw_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_duw_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,165,gs_rule_opt_55a_001_excludes_opt_dzu_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dzu_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DZU non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dzu_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dzu_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,166,gs_rule_opt_55a_001_excludes_opt_dzv_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dzv_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DZV non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dzv_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dzv_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,167,gs_rule_opt_55a_001_excludes_opt_dzx_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_dzx_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DZX non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_dzx_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dzx_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,168,gs_rule_opt_55a_001_excludes_opt_sht_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_sht_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with SHT non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_sht_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_sht_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,169,gs_rule_opt_55a_001_excludes_opt_vpo_001_heritage_hash_blocks_non_center_stripes,opt_55a_001,excludes,opt_vpo_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""55A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with VPO non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_55a_001_excludes_opt_vpo_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_55a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_vpo_001"", ""target_section"": ""sec_hash_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,171,gs_rule_opt_75a_001_excludes_opt_dpb_001_heritage_hash_blocks_non_center_stripes,opt_75a_001,excludes,opt_dpb_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""75A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DPB non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_75a_001_excludes_opt_dpb_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_75a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dpb_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
grand_sport,grandSport_rule_mapping,172,gs_rule_opt_75a_001_excludes_opt_dpc_001_heritage_hash_blocks_non_center_stripes,opt_75a_001,excludes,opt_dpc_001,omit_grouped_exclusion,omitted,,runtime_authored_rule_false,delete,"{""body_style_scope"": """", ""disabled_reason"": ""Z15 grouped exclusion blocks non-center stripes."", ""generation_action"": ""omit_grouped_exclusion"", ""normalization_status"": ""omitted"", ""original_detail_raw"": ""75A Grand Sport Heritage Hash Marks are only compatible with Grand Sport Heritage Center Stripes; not available with DPC non-center stripe/graphic option."", ""rule_id"": ""gs_rule_opt_75a_001_excludes_opt_dpc_001_heritage_hash_blocks_non_center_stripes"", ""rule_type"": ""excludes"", ""runtime_action"": """", ""source_id"": ""opt_75a_001"", ""source_section"": ""sec_gsha_001"", ""source_selection_mode"": ""single_select_opt"", ""source_type"": ""option"", ""target_id"": ""opt_dpc_001"", ""target_section"": ""sec_stri_001"", ""target_selection_mode"": ""single_select_opt"", ""target_type"": ""option""}"
